magaza,gun,kapali_gun,smape_test,kapsama,kapali_oran
564,28,4,5.361841678619385,83.33333333333334,0.143
565,28,4,5.4370341300964355,83.33333333333334,0.143
566,28,4,7.085073947906494,87.5,0.143
567,28,4,9.675193786621094,75.0,0.143
568,28,4,5.1911444664001465,95.83333333333334,0.143
569,28,4,6.9331207275390625,79.16666666666666,0.143
570,28,4,11.02212905883789,83.33333333333334,0.143
571,28,4,10.071660041809082,79.16666666666666,0.143
572,28,4,4.7893476486206055,91.66666666666666,0.143
573,28,4,8.008851051330566,79.16666666666666,0.143
574,28,4,6.343341827392578,79.16666666666666,0.143
575,28,4,11.407472610473633,83.33333333333334,0.143
576,28,4,7.928166389465332,87.5,0.143
577,28,4,7.7616190910339355,83.33333333333334,0.143
578,28,0,14.651982307434082,71.42857142857143,0.0
579,28,4,6.822179794311523,75.0,0.143
580,28,4,7.55538272857666,83.33333333333334,0.143
581,28,4,6.929239749908447,87.5,0.143
582,28,4,13.431930541992188,37.5,0.143
583,28,4,6.16367769241333,87.5,0.143
584,28,4,8.558115005493164,66.66666666666666,0.143
585,28,4,5.504398345947266,95.83333333333334,0.143
586,28,4,9.117325782775879,62.5,0.143
587,28,4,11.490130424499512,66.66666666666666,0.143
588,28,4,6.2599778175354,87.5,0.143
589,28,4,11.26034164428711,79.16666666666666,0.143
590,28,4,7.495903968811035,87.5,0.143
591,28,4,8.415464401245117,66.66666666666666,0.143
592,28,4,11.0639009475708,58.333333333333336,0.143
593,28,4,8.963774681091309,75.0,0.143
594,28,4,6.648648738861084,83.33333333333334,0.143
595,28,4,7.288132667541504,83.33333333333334,0.143
596,28,4,12.102553367614746,58.333333333333336,0.143
597,28,4,8.603353500366211,75.0,0.143
598,28,4,8.227304458618164,58.333333333333336,0.143
599,28,4,4.736735820770264,95.83333333333334,0.143
600,28,4,6.801090240478516,83.33333333333334,0.143
601,28,4,8.531055450439453,75.0,0.143
602,28,4,7.759872913360596,70.83333333333334,0.143
603,28,4,6.887454509735107,75.0,0.143
604,28,4,7.531315803527832,75.0,0.143
605,28,4,9.940961837768555,66.66666666666666,0.143
606,28,4,7.049801349639893,79.16666666666666,0.143
607,28,4,9.474929809570312,95.83333333333334,0.143
608,28,4,7.779747009277344,83.33333333333334,0.143
609,28,4,5.097906112670898,91.66666666666666,0.143
610,28,4,7.36694860458374,79.16666666666666,0.143
611,28,4,8.045330047607422,66.66666666666666,0.143
612,28,4,9.910319328308105,75.0,0.143
613,28,4,6.336996555328369,91.66666666666666,0.143
614,28,4,7.219032287597656,79.16666666666666,0.143
615,28,4,5.395400524139404,79.16666666666666,0.143
616,28,4,6.763879299163818,75.0,0.143
617,28,4,8.743191719055176,83.33333333333334,0.143
618,28,4,7.449322700500488,91.66666666666666,0.143
619,28,4,10.104239463806152,75.0,0.143
620,28,4,9.332906723022461,75.0,0.143
621,28,4,7.588864326477051,79.16666666666666,0.143
622,28,4,6.7777299880981445,79.16666666666666,0.143
623,28,4,11.327868461608887,66.66666666666666,0.143
624,28,4,6.668219566345215,87.5,0.143
625,28,4,6.382875919342041,87.5,0.143
626,28,4,8.422154426574707,75.0,0.143
627,28,4,10.324837684631348,62.5,0.143
628,28,4,9.691631317138672,75.0,0.143
629,28,4,8.985912322998047,75.0,0.143
630,28,4,10.015968322753906,66.66666666666666,0.143
631,28,4,5.372360706329346,87.5,0.143
632,28,4,4.627513408660889,95.83333333333334,0.143
633,28,4,8.687010765075684,70.83333333333334,0.143
634,28,4,5.70810604095459,95.83333333333334,0.143
635,28,4,5.932114601135254,95.83333333333334,0.143
636,28,4,21.79054832458496,20.833333333333336,0.143
637,28,4,6.585603713989258,79.16666666666666,0.143
638,28,4,5.916115760803223,91.66666666666666,0.143
639,28,4,9.968634605407715,75.0,0.143
640,28,4,7.062444686889648,83.33333333333334,0.143
641,28,4,10.053346633911133,70.83333333333334,0.143
642,28,4,10.352154731750488,54.166666666666664,0.143
643,28,4,6.345007419586182,79.16666666666666,0.143
644,28,4,7.778110504150391,91.66666666666666,0.143
645,28,4,8.680340766906738,75.0,0.143
646,28,4,6.253844261169434,83.33333333333334,0.143
647,28,4,7.200162887573242,87.5,0.143
648,28,4,8.094145774841309,70.83333333333334,0.143
649,28,4,9.365213394165039,87.5,0.143
650,28,4,6.58055305480957,83.33333333333334,0.143
651,28,4,5.979159355163574,87.5,0.143
652,28,4,6.857351303100586,83.33333333333334,0.143
653,28,4,6.986391544342041,87.5,0.143
654,28,4,6.673811912536621,83.33333333333334,0.143
655,28,4,7.994715213775635,87.5,0.143
656,28,4,10.341761589050293,54.166666666666664,0.143
657,28,4,12.309306144714355,62.5,0.143
658,28,4,5.800278186798096,91.66666666666666,0.143
659,28,4,7.75770902633667,62.5,0.143
660,28,4,10.851119041442871,62.5,0.143
661,28,4,8.655073165893555,70.83333333333334,0.143
662,28,4,14.855067253112793,37.5,0.143
663,28,4,7.197113990783691,91.66666666666666,0.143
664,28,4,6.827069282531738,87.5,0.143
665,28,4,6.740352630615234,83.33333333333334,0.143
666,28,4,9.015707015991211,91.66666666666666,0.143
667,28,4,5.0203351974487305,91.66666666666666,0.143
668,28,4,6.007501602172852,79.16666666666666,0.143
669,28,4,8.166558265686035,75.0,0.143
670,28,4,7.387802600860596,79.16666666666666,0.143
671,28,4,9.298799514770508,75.0,0.143
672,28,4,6.481678009033203,79.16666666666666,0.143
673,28,4,8.291743278503418,75.0,0.143
674,28,4,6.882380485534668,87.5,0.143
675,28,4,14.237493515014648,70.83333333333334,0.143
676,28,0,8.059470176696777,100.0,0.0
677,28,4,8.376694679260254,83.33333333333334,0.143
678,28,4,8.237160682678223,70.83333333333334,0.143
679,28,4,5.780102729797363,79.16666666666666,0.143
680,28,4,11.32293701171875,75.0,0.143
681,28,4,10.849553108215332,79.16666666666666,0.143
682,28,0,4.692366123199463,92.85714285714286,0.0
683,28,4,9.933094024658203,54.166666666666664,0.143
684,28,4,13.38635540008545,58.333333333333336,0.143
685,28,4,12.004140853881836,75.0,0.143
686,28,4,4.9558563232421875,95.83333333333334,0.143
687,28,4,6.420544624328613,83.33333333333334,0.143
688,28,4,8.658225059509277,87.5,0.143
689,28,4,7.623214244842529,79.16666666666666,0.143
690,28,4,7.057253360748291,83.33333333333334,0.143
691,28,4,8.5626859664917,75.0,0.143
692,28,4,11.722484588623047,70.83333333333334,0.143
693,28,4,9.160520553588867,87.5,0.143
694,28,4,6.322765350341797,91.66666666666666,0.143
695,28,4,12.427777290344238,58.333333333333336,0.143
696,28,4,12.996975898742676,50.0,0.143
697,28,4,6.037650108337402,87.5,0.143
698,28,4,5.331296920776367,79.16666666666666,0.143
699,28,4,6.508415222167969,75.0,0.143
700,28,4,5.518495082855225,100.0,0.143
701,28,4,14.77336311340332,45.83333333333333,0.143
702,28,4,10.881759643554688,70.83333333333334,0.143
703,28,4,8.503649711608887,75.0,0.143
704,28,4,5.674676895141602,79.16666666666666,0.143
705,28,4,8.176522254943848,79.16666666666666,0.143
706,28,4,5.266449928283691,100.0,0.143
707,28,4,8.3753023147583,79.16666666666666,0.143
708,28,4,7.7732720375061035,91.66666666666666,0.143
709,28,4,8.121734619140625,83.33333333333334,0.143
710,28,4,16.850749969482422,45.83333333333333,0.143
711,28,4,13.09333610534668,50.0,0.143
712,28,4,9.121676445007324,70.83333333333334,0.143
713,28,4,12.826077461242676,58.333333333333336,0.143
714,28,4,8.561806678771973,91.66666666666666,0.143
715,28,4,7.821788787841797,91.66666666666666,0.143
716,28,4,8.870392799377441,66.66666666666666,0.143
717,28,4,7.683218479156494,83.33333333333334,0.143
718,28,4,6.155729293823242,83.33333333333334,0.143
719,28,4,11.7298583984375,66.66666666666666,0.143
720,28,4,6.863509654998779,70.83333333333334,0.143
721,28,4,6.2331109046936035,83.33333333333334,0.143
722,28,4,20.105545043945312,12.5,0.143
723,28,4,7.2242865562438965,95.83333333333334,0.143
724,28,4,7.793276786804199,79.16666666666666,0.143
725,28,4,6.389277458190918,79.16666666666666,0.143
726,28,4,5.516274452209473,95.83333333333334,0.143
727,28,4,6.521148204803467,79.16666666666666,0.143
728,28,4,6.987236976623535,83.33333333333334,0.143
729,28,4,6.166629791259766,83.33333333333334,0.143
730,28,4,6.514640808105469,83.33333333333334,0.143
731,28,4,7.599555492401123,79.16666666666666,0.143
732,28,0,17.659833908081055,75.0,0.0
733,28,0,6.7837371826171875,64.28571428571429,0.0
734,28,4,12.725563049316406,62.5,0.143
735,28,4,7.40419864654541,79.16666666666666,0.143
736,28,4,9.322310447692871,58.333333333333336,0.143
737,28,4,12.09958553314209,66.66666666666666,0.143
738,28,4,6.50632905960083,83.33333333333334,0.143
739,28,4,8.636632919311523,79.16666666666666,0.143
740,28,4,11.888833999633789,54.166666666666664,0.143
741,28,4,7.48733377456665,79.16666666666666,0.143
742,28,4,4.908869743347168,95.83333333333334,0.143
743,28,4,8.623465538024902,79.16666666666666,0.143
744,28,4,7.289914131164551,75.0,0.143
745,28,4,6.942554473876953,87.5,0.143
746,28,4,6.941924095153809,87.5,0.143
747,28,4,7.16697359085083,83.33333333333334,0.143
748,28,4,7.296433448791504,83.33333333333334,0.143
749,28,4,9.284120559692383,79.16666666666666,0.143
750,28,4,10.359111785888672,70.83333333333334,0.143
751,28,4,12.213065147399902,58.333333333333336,0.143
752,28,4,7.995588302612305,70.83333333333334,0.143
753,28,4,9.680648803710938,58.333333333333336,0.143
754,28,4,7.393519401550293,79.16666666666666,0.143
755,28,4,6.313779830932617,75.0,0.143
756,28,4,8.48725700378418,83.33333333333334,0.143
757,28,4,7.929610252380371,75.0,0.143
758,28,4,6.618244171142578,75.0,0.143
759,28,4,9.128473281860352,75.0,0.143
760,28,4,7.003954887390137,70.83333333333334,0.143
761,28,4,5.77349853515625,91.66666666666666,0.143
762,28,4,9.078109741210938,79.16666666666666,0.143
763,28,4,6.236642360687256,91.66666666666666,0.143
764,28,4,8.227791786193848,91.66666666666666,0.143
765,28,4,7.672390937805176,75.0,0.143
766,28,4,7.849420547485352,79.16666666666666,0.143
767,28,4,7.397439956665039,79.16666666666666,0.143
768,28,4,6.341320991516113,83.33333333333334,0.143
769,28,0,7.571082592010498,75.0,0.0
770,28,4,16.706579208374023,45.83333333333333,0.143
771,28,4,4.886117458343506,91.66666666666666,0.143
772,28,4,9.221120834350586,70.83333333333334,0.143
773,28,4,7.074862003326416,79.16666666666666,0.143
774,28,4,4.889828205108643,83.33333333333334,0.143
775,28,4,5.635263442993164,83.33333333333334,0.143
776,28,4,9.777667045593262,70.83333333333334,0.143
777,28,4,8.087745666503906,79.16666666666666,0.143
778,28,4,6.217710494995117,75.0,0.143
779,28,4,7.472575664520264,91.66666666666666,0.143
780,28,4,7.981893539428711,83.33333333333334,0.143
781,28,4,8.573108673095703,79.16666666666666,0.143
782,28,4,7.924099445343018,66.66666666666666,0.143
783,28,4,5.655704498291016,87.5,0.143
784,28,4,10.538674354553223,70.83333333333334,0.143
785,28,4,9.732527732849121,79.16666666666666,0.143
786,28,4,14.202682495117188,58.333333333333336,0.143
787,28,4,6.4922614097595215,83.33333333333334,0.143
788,28,4,5.87139892578125,75.0,0.143
789,28,4,9.581064224243164,66.66666666666666,0.143
790,28,4,6.759058475494385,75.0,0.143
791,28,4,8.795228004455566,75.0,0.143
792,28,4,6.555440902709961,91.66666666666666,0.143
793,28,4,7.663992881774902,87.5,0.143
794,28,4,7.096923351287842,79.16666666666666,0.143
795,28,4,8.111419677734375,91.66666666666666,0.143
796,28,4,6.23754358291626,83.33333333333334,0.143
797,28,4,6.994229316711426,83.33333333333334,0.143
798,28,4,5.548727512359619,87.5,0.143
799,28,4,6.0702900886535645,79.16666666666666,0.143
800,28,4,6.40097188949585,91.66666666666666,0.143
801,28,4,12.671099662780762,70.83333333333334,0.143
802,28,4,6.872742652893066,87.5,0.143
803,28,4,7.332668304443359,83.33333333333334,0.143
804,28,4,9.793045997619629,70.83333333333334,0.143
805,28,4,4.587862014770508,95.83333333333334,0.143
806,28,4,7.953976154327393,79.16666666666666,0.143
807,28,4,6.430407524108887,79.16666666666666,0.143
808,28,4,9.488761901855469,50.0,0.143
809,28,4,4.712395668029785,91.66666666666666,0.143
810,28,4,6.002009868621826,83.33333333333334,0.143
811,28,4,7.960259914398193,75.0,0.143
812,28,4,4.93369722366333,95.83333333333334,0.143
813,28,4,8.883744239807129,50.0,0.143
814,28,4,6.883288860321045,91.66666666666666,0.143
815,28,4,7.670788288116455,83.33333333333334,0.143
816,28,4,9.9024019241333,66.66666666666666,0.143
817,28,4,5.320894718170166,83.33333333333334,0.143
818,28,4,10.584059715270996,66.66666666666666,0.143
819,28,4,5.359011650085449,87.5,0.143
820,28,4,7.081871509552002,75.0,0.143
821,28,4,7.94500732421875,79.16666666666666,0.143
822,28,4,7.312438488006592,87.5,0.143
823,28,4,7.213843822479248,83.33333333333334,0.143
824,28,4,7.923916816711426,83.33333333333334,0.143
825,28,4,7.695876598358154,70.83333333333334,0.143
826,28,4,6.256394863128662,83.33333333333334,0.143
827,28,4,15.842406272888184,58.333333333333336,0.143
828,28,4,7.018531799316406,83.33333333333334,0.143
829,28,4,6.303764343261719,83.33333333333334,0.143
830,28,4,7.903517246246338,83.33333333333334,0.143
831,28,4,7.195573329925537,79.16666666666666,0.143
832,28,4,7.201598644256592,79.16666666666666,0.143
833,28,4,7.481152534484863,83.33333333333334,0.143
834,28,4,6.357178688049316,91.66666666666666,0.143
835,28,4,7.133700847625732,79.16666666666666,0.143
836,28,4,7.768809795379639,87.5,0.143
837,28,4,14.464634895324707,75.0,0.143
838,28,4,5.924856185913086,75.0,0.143
839,28,4,15.255916595458984,45.83333333333333,0.143
840,28,4,12.50272274017334,50.0,0.143
841,28,4,9.566908836364746,83.33333333333334,0.143
842,28,4,12.407026290893555,54.166666666666664,0.143
843,28,4,8.438186645507812,79.16666666666666,0.143
844,28,4,9.381455421447754,75.0,0.143
845,28,4,10.617035865783691,66.66666666666666,0.143
846,28,4,7.600410461425781,87.5,0.143
847,28,4,6.97572660446167,83.33333333333334,0.143
848,28,4,10.554021835327148,58.333333333333336,0.143
849,28,4,6.687851428985596,83.33333333333334,0.143
850,28,4,10.996363639831543,66.66666666666666,0.143
851,28,4,7.592240810394287,91.66666666666666,0.143
852,28,4,8.798358917236328,70.83333333333334,0.143
853,28,4,6.760165691375732,75.0,0.143
854,28,4,10.37697982788086,70.83333333333334,0.143
855,28,4,6.825331687927246,83.33333333333334,0.143
856,28,4,4.928259372711182,95.83333333333334,0.143
857,28,4,7.9186835289001465,87.5,0.143
858,28,4,7.280132293701172,75.0,0.143
859,28,4,6.972403049468994,75.0,0.143
860,28,4,9.55146598815918,70.83333333333334,0.143
861,28,4,9.45550537109375,75.0,0.143
862,28,4,5.72235631942749,91.66666666666666,0.143
863,28,0,10.408077239990234,85.71428571428571,0.0
864,28,4,8.843640327453613,70.83333333333334,0.143
865,28,4,9.133072853088379,70.83333333333334,0.143
866,28,4,6.9513044357299805,83.33333333333334,0.143
867,28,0,11.635972023010254,82.14285714285714,0.0
868,28,4,7.704589366912842,75.0,0.143
869,28,4,10.559507369995117,75.0,0.143
870,28,4,6.748791694641113,79.16666666666666,0.143
871,28,4,10.016426086425781,83.33333333333334,0.143
872,28,4,11.212708473205566,41.66666666666667,0.143
873,28,4,8.382981300354004,70.83333333333334,0.143
874,28,4,8.141205787658691,79.16666666666666,0.143
875,28,4,7.283488750457764,83.33333333333334,0.143
876,28,18,63.63046646118164,20.0,0.643
877,28,3,11.551565170288086,72.0,0.107
878,28,4,5.790719032287598,83.33333333333334,0.143
879,28,4,11.111398696899414,66.66666666666666,0.143
880,28,4,7.204659938812256,70.83333333333334,0.143
881,28,4,9.727829933166504,87.5,0.143
882,28,4,7.2011895179748535,83.33333333333334,0.143
883,28,4,8.467501640319824,66.66666666666666,0.143
884,28,4,7.8868865966796875,79.16666666666666,0.143
885,28,4,15.771367073059082,33.33333333333333,0.143
886,28,4,7.685156345367432,70.83333333333334,0.143
887,28,4,7.961523532867432,87.5,0.143
888,28,4,7.029410362243652,87.5,0.143
889,28,4,6.600586414337158,87.5,0.143
890,28,4,8.273881912231445,87.5,0.143
891,28,4,9.69511890411377,66.66666666666666,0.143
892,28,4,6.263551235198975,95.83333333333334,0.143
893,28,4,6.649685859680176,70.83333333333334,0.143
894,28,4,7.2624406814575195,87.5,0.143
895,28,4,9.589662551879883,54.166666666666664,0.143
896,28,4,8.729829788208008,62.5,0.143
897,28,4,6.955798149108887,95.83333333333334,0.143
898,28,4,8.021458625793457,91.66666666666666,0.143
899,28,4,9.106602668762207,79.16666666666666,0.143
900,28,4,8.710095405578613,62.5,0.143
901,28,4,7.50718355178833,75.0,0.143
902,28,4,10.568711280822754,54.166666666666664,0.143
903,28,4,8.963031768798828,66.66666666666666,0.143
904,28,4,7.8958964347839355,70.83333333333334,0.143
905,28,4,8.672239303588867,83.33333333333334,0.143
906,28,4,8.041425704956055,79.16666666666666,0.143
907,28,4,8.493043899536133,66.66666666666666,0.143
908,28,4,10.346757888793945,66.66666666666666,0.143
909,28,16,41.582706451416016,25.0,0.571
910,28,4,6.534721851348877,79.16666666666666,0.143
911,28,4,5.253592491149902,83.33333333333334,0.143
912,28,4,7.966592311859131,79.16666666666666,0.143
913,28,4,6.391352653503418,95.83333333333334,0.143
914,28,4,7.020077705383301,75.0,0.143
915,28,4,10.357280731201172,75.0,0.143
916,28,4,12.779047966003418,58.333333333333336,0.143
917,28,4,7.586757183074951,75.0,0.143
918,28,4,8.242915153503418,87.5,0.143
919,28,4,8.545676231384277,66.66666666666666,0.143
920,28,4,8.136734008789062,66.66666666666666,0.143
921,28,4,12.740476608276367,45.83333333333333,0.143
922,28,4,6.154170036315918,83.33333333333334,0.143
923,28,4,5.153229713439941,79.16666666666666,0.143
924,28,4,11.715856552124023,50.0,0.143
925,28,4,10.164159774780273,75.0,0.143
926,28,4,12.9913969039917,45.83333333333333,0.143
927,28,4,8.3748197555542,83.33333333333334,0.143
928,28,4,8.413803100585938,83.33333333333334,0.143
929,28,4,5.827228546142578,91.66666666666666,0.143
930,28,4,8.663269996643066,79.16666666666666,0.143
931,28,0,13.66402816772461,82.14285714285714,0.0
932,28,4,8.409832000732422,66.66666666666666,0.143
933,28,4,7.894714832305908,79.16666666666666,0.143
934,28,4,6.504873275756836,95.83333333333334,0.143
935,28,4,7.41252326965332,91.66666666666666,0.143
936,28,4,5.477791786193848,83.33333333333334,0.143
937,28,4,4.803563117980957,95.83333333333334,0.143
938,28,4,6.557237148284912,75.0,0.143
939,28,4,6.453338146209717,79.16666666666666,0.143
940,28,4,7.529849529266357,79.16666666666666,0.143
941,28,4,8.624460220336914,75.0,0.143
942,28,4,8.249757766723633,83.33333333333334,0.143
943,28,4,7.5815653800964355,79.16666666666666,0.143
944,28,4,8.459589958190918,79.16666666666666,0.143
945,28,4,5.175297260284424,91.66666666666666,0.143
946,28,4,5.519576549530029,87.5,0.143
947,28,4,11.299833297729492,62.5,0.143
948,28,0,8.090194702148438,100.0,0.0
949,28,4,5.172916889190674,100.0,0.143
950,28,4,8.53783893585205,62.5,0.143
951,28,4,7.664660453796387,79.16666666666666,0.143
952,28,4,8.08092212677002,75.0,0.143
953,28,4,7.043627738952637,87.5,0.143
954,28,4,11.15095329284668,70.83333333333334,0.143
955,28,4,6.880202293395996,100.0,0.143
956,28,4,15.102527618408203,66.66666666666666,0.143
957,28,4,7.065079212188721,75.0,0.143
958,28,4,7.949545383453369,70.83333333333334,0.143
959,28,4,5.491744518280029,95.83333333333334,0.143
960,28,4,10.032033920288086,66.66666666666666,0.143
961,28,4,7.009929656982422,79.16666666666666,0.143
962,28,4,7.146742820739746,83.33333333333334,0.143
963,28,4,8.429160118103027,87.5,0.143
964,28,4,8.405351638793945,75.0,0.143
965,28,4,8.852056503295898,70.83333333333334,0.143
966,28,4,6.927257061004639,79.16666666666666,0.143
967,28,4,9.302661895751953,75.0,0.143
968,28,4,7.65543270111084,83.33333333333334,0.143
969,28,4,8.582542419433594,83.33333333333334,0.143
970,28,4,19.33499526977539,37.5,0.143
971,28,4,11.320436477661133,58.333333333333336,0.143
972,28,4,10.580072402954102,87.5,0.143
973,28,4,12.138325691223145,58.333333333333336,0.143
974,28,4,5.849425792694092,87.5,0.143
975,28,4,7.73940372467041,83.33333333333334,0.143
976,28,4,6.597235679626465,87.5,0.143
977,28,4,13.857934951782227,45.83333333333333,0.143
978,28,4,6.697783470153809,83.33333333333334,0.143
979,28,4,8.285102844238281,75.0,0.143
980,28,4,9.029516220092773,66.66666666666666,0.143
981,28,4,5.1856560707092285,95.83333333333334,0.143
982,28,4,8.758979797363281,75.0,0.143
983,28,4,8.317526817321777,79.16666666666666,0.143
984,28,4,10.81425952911377,70.83333333333334,0.143
985,28,4,7.595709800720215,91.66666666666666,0.143
986,28,4,11.327752113342285,75.0,0.143
987,28,4,7.622749328613281,87.5,0.143
988,28,4,11.45119857788086,62.5,0.143
989,28,4,5.890404224395752,83.33333333333334,0.143
990,28,4,6.601192951202393,75.0,0.143
991,28,4,8.048944473266602,75.0,0.143
992,28,4,11.65352725982666,58.333333333333336,0.143
993,28,4,6.4945549964904785,83.33333333333334,0.143
994,28,4,7.954747200012207,79.16666666666666,0.143
995,28,4,6.537152290344238,75.0,0.143
996,28,4,9.782118797302246,79.16666666666666,0.143
997,28,4,8.130409240722656,79.16666666666666,0.143
998,28,4,8.801570892333984,58.333333333333336,0.143
999,28,4,7.741985321044922,83.33333333333334,0.143
1000,28,4,8.866683006286621,66.66666666666666,0.143
1001,28,4,7.285073280334473,79.16666666666666,0.143
1002,28,4,10.294880867004395,75.0,0.143
1003,28,4,13.470499038696289,54.166666666666664,0.143
1004,28,4,7.593357563018799,75.0,0.143
1005,28,4,6.741494655609131,83.33333333333334,0.143
1006,28,4,9.277545928955078,75.0,0.143
1007,28,4,6.46806001663208,91.66666666666666,0.143
1008,28,4,8.28781509399414,66.66666666666666,0.143
1009,28,4,8.299652099609375,79.16666666666666,0.143
1010,28,4,11.187219619750977,66.66666666666666,0.143
1011,28,4,10.733085632324219,66.66666666666666,0.143
1012,28,4,8.307823181152344,79.16666666666666,0.143
1013,28,4,12.544812202453613,54.166666666666664,0.143
1014,28,4,13.70895767211914,58.333333333333336,0.143
1015,28,4,7.23194694519043,83.33333333333334,0.143
1016,28,4,11.045098304748535,75.0,0.143
1017,28,4,9.007349967956543,62.5,0.143
1018,28,4,6.551726818084717,91.66666666666666,0.143
1019,28,4,12.556958198547363,54.166666666666664,0.143
1020,28,4,5.934659957885742,83.33333333333334,0.143
1021,28,4,8.000365257263184,70.83333333333334,0.143
1022,28,4,6.663710594177246,83.33333333333334,0.143
1023,28,4,5.793890953063965,95.83333333333334,0.143
1024,28,4,5.571384906768799,95.83333333333334,0.143
1025,28,4,7.006925582885742,62.5,0.143
1026,28,4,6.706268310546875,75.0,0.143
1027,28,4,12.324191093444824,50.0,0.143
1028,28,4,9.685653686523438,66.66666666666666,0.143
1029,28,4,7.954099655151367,75.0,0.143
1030,28,4,8.740325927734375,87.5,0.143
1031,28,4,8.39272403717041,70.83333333333334,0.143
1032,28,4,6.908864498138428,87.5,0.143
1033,28,4,5.629497528076172,79.16666666666666,0.143
1034,28,4,7.337173938751221,91.66666666666666,0.143
1035,28,4,7.287093162536621,91.66666666666666,0.143
1036,28,4,8.409085273742676,75.0,0.143
1037,28,4,10.20101547241211,79.16666666666666,0.143
1038,28,4,8.294082641601562,75.0,0.143
1039,28,4,9.923410415649414,75.0,0.143
1040,28,4,4.844003677368164,91.66666666666666,0.143
1041,28,4,5.749438762664795,83.33333333333334,0.143
1042,28,4,8.411913871765137,79.16666666666666,0.143
1043,28,4,6.096401691436768,87.5,0.143
1044,28,4,12.947021484375,50.0,0.143
1045,28,0,14.861455917358398,64.28571428571429,0.0
1046,28,4,7.676352024078369,75.0,0.143
1047,28,4,8.082834243774414,87.5,0.143
1048,28,4,10.625303268432617,70.83333333333334,0.143
1049,28,4,9.261592864990234,66.66666666666666,0.143
1050,28,4,7.799116611480713,83.33333333333334,0.143
1051,28,4,7.559475898742676,70.83333333333334,0.143
1052,28,4,5.528761863708496,87.5,0.143
1053,28,4,8.739656448364258,58.333333333333336,0.143
1054,28,4,6.956669807434082,75.0,0.143
1055,28,4,6.339496612548828,83.33333333333334,0.143
1056,28,4,13.784019470214844,58.333333333333336,0.143
1057,28,4,7.56051778793335,79.16666666666666,0.143
1058,28,4,8.140719413757324,75.0,0.143
1059,28,4,6.4820709228515625,87.5,0.143
1060,28,4,8.113245010375977,75.0,0.143
1061,28,4,8.234575271606445,70.83333333333334,0.143
1062,28,4,7.5363874435424805,70.83333333333334,0.143
1063,28,4,6.992374897003174,83.33333333333334,0.143
1064,28,4,7.333288192749023,75.0,0.143
1065,28,4,9.12138843536377,66.66666666666666,0.143
1066,28,4,17.110307693481445,8.333333333333332,0.143
1067,28,4,5.530603408813477,83.33333333333334,0.143
1068,28,4,7.679671764373779,83.33333333333334,0.143
1069,28,4,10.845850944519043,70.83333333333334,0.143
1070,28,4,9.873002052307129,62.5,0.143
1071,28,4,6.731843948364258,75.0,0.143
1072,28,4,5.37952184677124,91.66666666666666,0.143
1073,28,4,16.070301055908203,29.166666666666668,0.143
1074,28,4,9.863395690917969,70.83333333333334,0.143
1075,28,4,4.274852752685547,95.83333333333334,0.143
1076,28,4,11.378798484802246,79.16666666666666,0.143
1077,28,4,6.143055438995361,79.16666666666666,0.143
1078,28,4,9.802797317504883,75.0,0.143
1079,28,4,7.726457118988037,75.0,0.143
1080,28,4,6.0353851318359375,83.33333333333334,0.143
1081,28,0,7.239344120025635,96.42857142857143,0.0
1082,28,4,7.635214328765869,70.83333333333334,0.143
1083,28,4,7.884820461273193,83.33333333333334,0.143
1084,28,4,6.159642696380615,83.33333333333334,0.143
1085,28,4,6.419163227081299,79.16666666666666,0.143
1086,28,4,9.286096572875977,91.66666666666666,0.143
1087,28,4,7.825108528137207,70.83333333333334,0.143
1088,28,4,11.909178733825684,62.5,0.143
1089,28,4,6.326744556427002,95.83333333333334,0.143
1090,28,4,7.017872333526611,95.83333333333334,0.143
1091,28,4,8.790800094604492,70.83333333333334,0.143
1092,28,4,8.117387771606445,70.83333333333334,0.143
1093,28,4,9.87735366821289,83.33333333333334,0.143
1094,28,4,9.803790092468262,75.0,0.143
1095,28,4,5.689753532409668,95.83333333333334,0.143
1096,28,4,8.539640426635742,75.0,0.143
1097,28,0,5.718662261962891,96.42857142857143,0.0
1098,28,4,5.621454238891602,95.83333333333334,0.143
1099,28,0,12.74863052368164,67.85714285714286,0.0
1100,28,4,8.289320945739746,75.0,0.143
1101,28,4,6.252596378326416,70.83333333333334,0.143
1102,28,4,7.680326461791992,62.5,0.143
1103,28,4,8.922759056091309,79.16666666666666,0.143
1104,28,4,7.021199703216553,79.16666666666666,0.143
1105,28,4,8.16916561126709,83.33333333333334,0.143
1106,28,4,5.967378616333008,95.83333333333334,0.143
1107,28,4,13.543330192565918,50.0,0.143
1108,28,4,6.151515007019043,83.33333333333334,0.143
1109,28,4,11.200604438781738,58.333333333333336,0.143
1110,28,4,8.785829544067383,70.83333333333334,0.143
1111,28,4,10.157313346862793,62.5,0.143
1112,28,4,9.023240089416504,70.83333333333334,0.143
1113,28,4,8.385658264160156,62.5,0.143
1114,28,4,10.378437042236328,58.333333333333336,0.143
1115,28,4,7.163006782531738,91.66666666666666,0.143
