magaza,tarih,karar,onerilen_aksiyon,fire_gun_karsiligi,fire_riski_birim,stoksuz_p90_bugun,aciliyet,onay_gerekli_mi,magaza_kapali,miktar,indirim_orani,fire_gercek,stoksuz_gercek
160,2015-07-15,siparis_ver,,0.0,0.0,0.0,orta,True,False,274,0.0,0.0,0.0
160,2015-07-16,bekle,,0.0,0.0,44.6,yuksek,False,False,0,0.0,0.0,0.0
160,2015-07-17,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
160,2015-07-18,siparis_ver,,0.0,0.0,38.4,yuksek,True,False,221,0.0,0.0,2.2610661145299673
160,2015-07-20,siparis_ver,,0.0,0.0,0.0,orta,True,False,215,0.0,0.0,0.0
160,2015-07-21,bekle,,0.0,0.0,34.9,yuksek,False,False,0,0.0,0.0,27.96163090132177
160,2015-07-22,siparis_ver,,0.0,0.0,0.0,orta,True,False,233,0.0,0.0,0.0
160,2015-07-23,bekle,,0.0,0.0,34.8,yuksek,False,False,0,0.0,0.0,43.598438303917646
160,2015-07-24,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
160,2015-07-25,siparis_ver,,0.0,0.0,32.4,yuksek,True,False,352,0.0,0.0,17.324716866016388
160,2015-07-27,siparis_ver,,0.0,0.0,0.0,orta,True,False,342,0.0,0.0,0.0
160,2015-07-28,bekle,,0.0,0.0,58.4,yuksek,False,False,0,0.0,0.0,0.0
160,2015-07-29,siparis_ver,,0.0,0.0,0.0,orta,True,False,170,0.0,0.0,0.0
160,2015-07-30,bekle,,0.0,0.0,65.4,yuksek,False,False,0,0.0,0.0,0.0
160,2015-07-31,bekle,,0.0,0.0,34.7,yuksek,False,False,0,0.0,0.0,5.332317331805825
161,2015-07-04,bekle,,0.0,0.0,79.9,yuksek,False,False,0,0.0,0.0,31.800002369284627
161,2015-07-06,siparis_ver,,0.0,0.0,29.0,yuksek,True,False,149,0.0,0.0,21.97741069458425
161,2015-07-07,siparis_ver,,0.0,0.0,26.0,yuksek,True,False,143,0.0,0.0,2.455013245344162
161,2015-07-08,siparis_ver,,0.0,0.0,26.9,yuksek,True,False,147,0.0,0.0,34.86590231396258
161,2015-07-09,siparis_ver,,0.0,0.0,26.5,yuksek,True,False,156,0.0,0.0,11.351421428844333
161,2015-07-10,siparis_ver,,0.0,0.0,24.1,yuksek,True,False,165,0.0,0.0,9.486525909975171
161,2015-07-11,bekle,,0.0,0.0,24.5,yuksek,False,False,0,0.0,0.0,0.0
161,2015-07-13,siparis_ver,,0.0,0.0,36.9,yuksek,True,False,199,0.0,0.0,0.0
161,2015-07-14,siparis_ver,,0.0,0.0,31.3,yuksek,True,False,186,0.0,0.0,2.8230620827525854
161,2015-07-15,siparis_ver,,0.0,0.0,30.8,yuksek,True,False,180,0.0,0.0,16.6489715334028
161,2015-07-16,siparis_ver,,0.0,0.0,30.2,yuksek,True,False,179,0.0,0.0,6.01875276863575
161,2015-07-17,siparis_ver,,0.0,0.0,28.6,yuksek,True,False,150,0.0,0.0,1.726321056485176
161,2015-07-18,bekle,,0.0,0.0,25.1,yuksek,False,False,0,0.0,0.0,8.302773348987103
161,2015-07-20,siparis_ver,,0.0,0.0,25.9,yuksek,True,False,142,0.0,0.0,2.1344505567103624
161,2015-07-21,siparis_ver,,0.0,0.0,24.0,yuksek,True,False,138,0.0,0.0,2.867815276607871
161,2015-07-22,siparis_ver,,0.0,0.0,23.7,yuksek,True,False,138,0.0,0.0,0.0
161,2015-07-23,siparis_ver,,0.0,0.0,23.4,yuksek,True,False,146,0.0,0.0,25.290499253198504
161,2015-07-24,siparis_ver,,0.0,0.0,23.1,yuksek,True,False,141,0.0,0.0,9.866234619170427
161,2015-07-25,bekle,,0.0,0.0,25.1,yuksek,False,False,0,0.0,0.0,0.0
161,2015-07-27,siparis_ver,,0.0,0.0,33.5,yuksek,True,False,180,0.0,0.0,5.952349977567792
161,2015-07-28,siparis_ver,,0.0,0.0,28.4,yuksek,True,False,181,0.0,0.0,22.039178427308798
161,2015-07-29,siparis_ver,,0.0,0.0,32.8,yuksek,True,False,193,0.0,0.0,0.0
161,2015-07-30,siparis_ver,,0.0,0.0,37.9,yuksek,True,False,203,0.0,0.0,0.0
161,2015-07-31,bekle,,0.0,0.0,40.9,yuksek,False,False,0,0.0,0.0,31.219717847183347
162,2015-07-04,siparis_ver,,0.0,0.0,158.3,yuksek,True,False,287,0.0,0.0,121.67500262968242
162,2015-07-06,siparis_ver,,0.0,0.0,191.6,kritik,True,False,510,0.0,0.0,161.5500024072826
162,2015-07-07,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
162,2015-07-08,bekle,,0.0,0.0,58.0,yuksek,False,False,0,0.0,0.0,10.365489050745964
162,2015-07-09,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
162,2015-07-10,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
162,2015-07-11,siparis_ver,,0.09,17.6,88.7,yuksek,True,False,454,0.0,0.0,12.662184296175838
162,2015-07-13,siparis_ver,,0.0,0.0,337.3,kritik,True,False,510,0.0,0.0,297.9000044390559
162,2015-07-14,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
162,2015-07-15,bekle,,0.0,0.0,78.9,yuksek,False,False,0,0.0,0.0,0.0
162,2015-07-16,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
162,2015-07-17,bekle,,0.0,0.0,4.1,yuksek,False,False,0,0.0,0.0,0.0
162,2015-07-18,siparis_ver,,0.0,0.0,202.2,kritik,True,False,270,0.0,0.0,102.7519934270531
162,2015-07-20,siparis_ver,,0.0,0.0,174.1,kritik,True,False,510,0.0,0.0,146.72500218637288
162,2015-07-21,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
162,2015-07-22,bekle,,0.0,0.0,51.6,yuksek,False,False,0,0.0,0.0,10.23647877946496
162,2015-07-23,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
162,2015-07-24,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
162,2015-07-25,siparis_ver,,0.21,39.4,32.3,yuksek,True,False,443,0.0,0.0,22.262184439226985
162,2015-07-27,siparis_ver,,0.0,0.0,325.0,kritik,True,False,462,0.0,0.0,324.4250048343092
162,2015-07-28,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
162,2015-07-29,bekle,,0.0,0.0,88.6,yuksek,False,False,0,0.0,0.0,0.0
162,2015-07-30,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
162,2015-07-31,bekle,,0.0,0.0,96.8,yuksek,False,False,0,0.0,0.0,35.945570670068264
163,2015-07-04,siparis_ver,,0.0,0.0,0.0,orta,False,False,53,0.0,0.0,0.0
163,2015-07-06,insana_sor,indirim_uygula (%50 indirim) + siparis_ver (317 adet),0.56,101.2,0.0,kritik,True,False,0,0.0,92.7249949205667,0.0
163,2015-07-07,bekle,,0.0,0.0,110.8,yuksek,False,False,0,0.0,0.0,125.34990883469584
163,2015-07-08,siparis_ver,,0.0,0.0,0.0,orta,False,False,299,0.0,0.0,0.0
163,2015-07-09,bekle,,0.0,0.0,48.6,yuksek,False,False,0,0.0,0.0,14.738151913508773
163,2015-07-10,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
163,2015-07-11,siparis_ver,,0.0,0.0,45.3,yuksek,False,False,410,0.0,0.0,0.0
163,2015-07-13,siparis_ver,,0.0,0.0,0.0,orta,False,False,361,0.0,0.0,0.0
163,2015-07-14,bekle,,0.0,0.0,58.8,yuksek,False,False,0,0.0,0.0,0.0
163,2015-07-15,siparis_ver,,0.0,0.0,0.0,orta,False,False,306,0.0,0.0,0.0
163,2015-07-16,bekle,,0.0,0.0,54.7,yuksek,False,False,0,0.0,0.0,0.0
163,2015-07-17,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
163,2015-07-18,siparis_ver,,0.0,0.0,51.3,yuksek,False,False,317,0.0,0.0,0.0
163,2015-07-20,siparis_ver,,0.0,0.0,0.0,orta,False,False,287,0.0,0.0,0.0
163,2015-07-21,bekle,,0.0,0.0,50.1,yuksek,False,False,0,0.0,0.0,17.12645334750414
163,2015-07-22,siparis_ver,,0.0,0.0,0.0,orta,False,False,269,0.0,0.0,0.0
163,2015-07-23,bekle,,0.0,0.0,44.1,yuksek,False,False,0,0.0,0.0,0.0
163,2015-07-24,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
163,2015-07-25,siparis_ver,,0.0,0.0,48.6,yuksek,False,False,373,0.0,0.0,0.0
163,2015-07-27,siparis_ver,,0.0,0.0,0.0,orta,False,False,352,0.0,0.0,0.0
163,2015-07-28,bekle,,0.0,0.0,58.5,yuksek,False,False,0,0.0,0.0,0.0
163,2015-07-29,siparis_ver,,0.0,0.0,0.0,orta,False,False,180,0.0,0.0,0.0
163,2015-07-30,bekle,,0.0,0.0,65.4,yuksek,False,False,0,0.0,0.0,0.0
163,2015-07-31,bekle,,0.0,0.0,38.9,yuksek,False,False,0,0.0,0.0,0.0
164,2015-07-04,siparis_ver,,0.0,0.0,78.4,yuksek,True,False,278,0.0,0.0,28.025001600757236
164,2015-07-06,siparis_ver,,0.0,0.0,0.0,orta,True,False,266,0.0,0.0,0.0
164,2015-07-07,bekle,,0.0,0.0,54.5,yuksek,False,False,0,0.0,0.0,0.0
164,2015-07-08,siparis_ver,,0.0,0.0,0.0,orta,True,False,239,0.0,0.0,0.0
164,2015-07-09,bekle,,0.0,0.0,54.4,yuksek,False,False,0,0.0,0.0,0.0
164,2015-07-10,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
164,2015-07-11,siparis_ver,,0.0,0.0,44.3,yuksek,True,False,414,0.0,0.0,14.401104493066669
164,2015-07-13,siparis_ver,,0.0,0.0,0.0,orta,True,False,360,0.0,0.0,0.0
164,2015-07-14,bekle,,0.0,0.0,122.5,yuksek,False,False,0,0.0,0.0,28.203015627339482
164,2015-07-15,siparis_ver,,0.0,0.0,0.0,orta,True,False,278,0.0,0.0,0.0
164,2015-07-16,bekle,,0.0,0.0,64.7,yuksek,False,False,0,0.0,0.0,29.369329527020454
164,2015-07-17,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
164,2015-07-18,siparis_ver,,0.0,0.0,52.3,yuksek,True,False,248,0.0,0.0,14.953202603384852
164,2015-07-20,siparis_ver,,0.0,0.0,0.0,orta,True,False,236,0.0,0.0,0.0
164,2015-07-21,bekle,,0.0,0.0,45.1,yuksek,False,False,0,0.0,0.0,37.37069822661579
164,2015-07-22,siparis_ver,,0.0,0.0,0.0,orta,True,False,217,0.0,0.0,0.0
164,2015-07-23,bekle,,0.0,0.0,43.4,yuksek,False,False,0,0.0,0.0,28.9317330699414
164,2015-07-24,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
164,2015-07-25,siparis_ver,,0.0,0.0,40.4,yuksek,True,False,414,0.0,0.0,26.775311855599284
164,2015-07-27,siparis_ver,,0.0,0.0,0.0,orta,True,False,368,0.0,0.0,0.0
164,2015-07-28,bekle,,0.0,0.0,99.8,yuksek,False,False,0,0.0,0.0,59.853016098961234
164,2015-07-29,siparis_ver,,0.0,0.0,0.0,orta,True,False,185,0.0,0.0,0.0
164,2015-07-30,bekle,,0.0,0.0,76.8,yuksek,False,False,0,0.0,0.0,36.23888541199267
164,2015-07-31,bekle,,0.0,0.0,42.6,yuksek,False,False,0,0.0,0.0,45.92410622537136
165,2015-07-04,siparis_ver,,0.0,0.0,0.0,orta,False,False,175,0.0,0.0,0.0
165,2015-07-06,siparis_ver,,0.0,0.0,104.5,kritik,False,False,255,0.0,0.0,104.15000155195594
165,2015-07-07,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
165,2015-07-08,bekle,,0.0,0.0,27.1,yuksek,False,False,0,0.0,0.0,0.0
165,2015-07-09,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
165,2015-07-10,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
165,2015-07-11,siparis_ver,,0.11,11.1,26.2,yuksek,False,False,229,0.0,27.7594819329679,0.0
165,2015-07-13,siparis_ver,,0.0,0.0,153.4,kritik,False,False,255,0.0,0.0,118.75000176951289
165,2015-07-14,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
165,2015-07-15,bekle,,0.0,0.0,31.0,yuksek,False,False,0,0.0,0.0,0.0
165,2015-07-16,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
165,2015-07-17,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
165,2015-07-18,siparis_ver,,0.0,0.0,69.2,yuksek,False,False,163,0.0,0.0,23.704417353495955
165,2015-07-20,siparis_ver,,0.0,0.0,98.9,kritik,False,False,255,0.0,0.0,107.20000159740448
165,2015-07-21,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
165,2015-07-22,bekle,,0.0,0.0,23.6,yuksek,False,False,0,0.0,0.0,7.4016718454658985
165,2015-07-23,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
165,2015-07-24,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
165,2015-07-25,siparis_ver,,0.21,20.7,8.8,yuksek,False,False,226,0.0,0.0,16.97640785574913
165,2015-07-27,siparis_ver,,0.0,0.0,148.9,kritik,False,False,222,0.0,0.0,152.4250022713095
165,2015-07-28,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
165,2015-07-29,bekle,,0.0,0.0,33.6,yuksek,False,False,0,0.0,0.0,12.578619884327054
165,2015-07-30,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
165,2015-07-31,bekle,,0.0,0.0,34.0,yuksek,False,False,0,0.0,0.0,15.427252689376473
166,2015-07-04,siparis_ver,,0.0,0.0,128.7,yuksek,True,False,224,0.0,0.0,82.50000172704458
166,2015-07-06,siparis_ver,,0.0,0.0,151.4,kritik,True,False,353,0.0,0.0,132.47500197403133
166,2015-07-07,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
166,2015-07-08,bekle,,0.0,0.0,46.0,yuksek,False,False,0,0.0,0.0,0.0
166,2015-07-09,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
166,2015-07-10,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
166,2015-07-11,siparis_ver,,0.08,11.2,77.1,yuksek,True,False,304,0.0,0.0,33.386242620646954
166,2015-07-13,siparis_ver,,0.0,0.0,216.2,kritik,True,False,353,0.0,0.0,174.10000259429216
166,2015-07-14,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
166,2015-07-15,bekle,,0.0,0.0,57.5,yuksek,False,False,0,0.0,0.0,0.0
166,2015-07-16,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
166,2015-07-17,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
166,2015-07-18,siparis_ver,,0.03,3.9,111.8,yuksek,True,False,210,0.0,0.0,34.27073173597455
166,2015-07-20,siparis_ver,,0.0,0.0,138.2,kritik,True,False,353,0.0,0.0,131.30000195652246
166,2015-07-21,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
166,2015-07-22,bekle,,0.0,0.0,41.8,yuksek,False,False,0,0.0,0.0,38.026807287707925
166,2015-07-23,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
166,2015-07-24,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
166,2015-07-25,siparis_ver,,0.19,26.7,34.4,yuksek,True,False,287,0.0,29.68721441552043,0.0
166,2015-07-27,siparis_ver,,0.0,0.0,192.1,kritik,True,False,324,0.0,0.0,167.72500249929726
166,2015-07-28,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
166,2015-07-29,bekle,,0.0,0.0,62.4,yuksek,False,False,0,0.0,0.0,0.0
166,2015-07-30,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
166,2015-07-31,bekle,,0.0,0.0,79.8,yuksek,False,False,0,0.0,0.0,9.823391813784838
167,2015-07-04,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
167,2015-07-06,insana_sor,indirim_uygula (%50 indirim) + siparis_ver (396 adet),0.97,211.3,0.0,kritik,True,False,0,0.0,260.2249951127916,0.0
167,2015-07-07,bekle,,0.0,0.0,227.1,kritik,False,False,0,0.0,0.0,193.325002880767
167,2015-07-08,siparis_ver,,0.0,0.0,0.0,orta,False,False,330,0.0,0.0,0.0
167,2015-07-09,bekle,,0.0,0.0,74.4,yuksek,False,False,0,0.0,0.0,47.63930715434253
167,2015-07-10,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
167,2015-07-11,siparis_ver,,0.0,0.0,56.9,yuksek,False,False,592,0.0,0.0,6.440166147425771
167,2015-07-13,siparis_ver,,0.0,0.0,0.0,orta,False,False,529,0.0,0.0,0.0
167,2015-07-14,bekle,,0.0,0.0,172.3,yuksek,False,False,0,0.0,0.0,26.960995553061366
167,2015-07-15,siparis_ver,,0.0,0.0,0.0,orta,False,False,355,0.0,0.0,0.0
167,2015-07-16,bekle,,0.0,0.0,85.9,yuksek,False,False,0,0.0,0.0,51.208236180245876
167,2015-07-17,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
167,2015-07-18,siparis_ver,,0.0,0.0,62.5,yuksek,False,False,379,0.0,0.0,21.4422358404845
167,2015-07-20,siparis_ver,,0.0,0.0,0.0,orta,False,False,359,0.0,0.0,0.0
167,2015-07-21,bekle,,0.0,0.0,63.4,yuksek,False,False,0,0.0,0.0,44.07495746947825
167,2015-07-22,siparis_ver,,0.0,0.0,0.0,orta,False,False,298,0.0,0.0,0.0
167,2015-07-23,bekle,,0.0,0.0,63.0,yuksek,False,False,0,0.0,0.0,43.334576305001974
167,2015-07-24,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
167,2015-07-25,siparis_ver,,0.0,0.0,51.5,yuksek,False,False,592,0.0,0.0,9.807658394798636
167,2015-07-27,siparis_ver,,0.0,0.0,0.0,orta,False,False,548,0.0,0.0,0.0
167,2015-07-28,bekle,,0.0,0.0,112.7,yuksek,False,False,0,0.0,0.0,39.23599573597312
167,2015-07-29,siparis_ver,,0.0,0.0,0.0,orta,False,False,272,0.0,0.0,0.0
167,2015-07-30,bekle,,0.0,0.0,106.0,yuksek,False,False,0,0.0,0.0,22.03616572357714
167,2015-07-31,bekle,,0.0,0.0,60.9,yuksek,False,False,0,0.0,0.0,61.831425873562694
168,2015-07-04,siparis_ver,,0.0,0.0,8.1,yuksek,True,False,316,0.0,0.0,0.0
168,2015-07-06,siparis_ver,,0.0,0.0,198.7,kritik,True,False,487,0.0,0.0,167.3250024933368
168,2015-07-07,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
168,2015-07-08,bekle,,0.0,0.0,53.3,yuksek,False,False,0,0.0,0.0,35.98361730389297
168,2015-07-09,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
168,2015-07-10,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
168,2015-07-11,siparis_ver,,0.23,41.6,23.8,yuksek,True,False,454,0.0,13.255132097750902,0.0
168,2015-07-13,siparis_ver,,0.0,0.0,317.6,kritik,True,False,487,0.0,0.0,288.52500429935753
168,2015-07-14,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
168,2015-07-15,bekle,,0.0,0.0,65.7,yuksek,False,False,0,0.0,0.0,49.92865130864084
168,2015-07-16,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
168,2015-07-17,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
168,2015-07-18,siparis_ver,,0.04,7.6,112.2,yuksek,True,False,303,0.0,0.0,35.544868629425764
168,2015-07-20,siparis_ver,,0.0,0.0,188.9,kritik,True,False,487,0.0,0.0,184.27500274591148
168,2015-07-21,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
168,2015-07-22,bekle,,0.0,0.0,47.8,yuksek,False,False,0,0.0,0.0,28.175926569849253
168,2015-07-23,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
168,2015-07-24,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
168,2015-07-25,siparis_ver,,0.34,60.8,0.0,orta,True,False,459,0.0,19.2801321875304,0.0
168,2015-07-27,siparis_ver,,0.0,0.0,308.1,kritik,True,False,462,0.0,0.0,333.75000497326255
168,2015-07-28,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
168,2015-07-29,bekle,,0.0,0.0,74.3,yuksek,False,False,0,0.0,0.0,11.12799772247672
168,2015-07-30,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
168,2015-07-31,bekle,,0.0,0.0,84.6,yuksek,False,False,0,0.0,0.0,44.49766379036009
169,2015-07-04,siparis_ver,,0.0,0.0,0.0,orta,False,False,116,0.0,0.0,0.0
169,2015-07-06,bekle,,0.29,52.1,0.0,dusuk,False,False,0,0.0,74.52499804981053,0.0
169,2015-07-07,bekle,,0.0,0.0,141.4,kritik,False,False,0,0.0,0.0,113.95000169798732
169,2015-07-08,siparis_ver,,0.0,0.0,142.7,kritik,False,False,206,0.0,0.0,130.475001944229
169,2015-07-09,siparis_ver,,0.0,0.0,27.8,yuksek,False,False,167,0.0,0.0,19.788017777726054
169,2015-07-10,siparis_ver,,0.0,0.0,0.0,orta,False,False,154,0.0,0.0,0.0
169,2015-07-11,siparis_ver,,0.0,0.0,46.0,yuksek,False,False,147,0.0,0.0,0.0
169,2015-07-13,bekle,,0.0,0.0,41.9,yuksek,False,False,0,0.0,0.0,27.144357720389962
169,2015-07-14,bekle,,0.0,0.0,34.0,yuksek,False,False,0,0.0,0.0,21.41342749260366
169,2015-07-15,siparis_ver,,0.0,0.0,32.1,yuksek,False,False,122,0.0,0.0,13.674770563840866
169,2015-07-16,siparis_ver,,0.0,0.0,30.8,yuksek,False,False,101,0.0,0.0,4.955837231129408
169,2015-07-17,siparis_ver,,0.0,0.0,0.0,orta,False,False,102,0.0,0.0,0.0
169,2015-07-18,siparis_ver,,0.0,0.0,47.1,yuksek,False,False,102,0.0,0.0,0.0
169,2015-07-20,bekle,,0.0,0.0,36.1,yuksek,False,False,0,0.0,0.0,0.0
169,2015-07-21,bekle,,0.0,0.0,27.2,yuksek,False,False,0,0.0,0.0,0.0
169,2015-07-22,siparis_ver,,0.0,0.0,27.1,yuksek,False,False,185,0.0,0.0,0.0
169,2015-07-23,siparis_ver,,0.0,0.0,25.1,yuksek,False,False,163,0.0,0.0,0.0
169,2015-07-24,siparis_ver,,0.0,0.0,0.0,orta,False,False,149,0.0,0.0,0.0
169,2015-07-25,siparis_ver,,0.0,0.0,40.9,yuksek,False,False,158,0.0,0.0,0.0
169,2015-07-27,bekle,,0.0,0.0,44.8,yuksek,False,False,0,0.0,0.0,7.386001402512193
169,2015-07-28,bekle,,0.0,0.0,42.1,yuksek,False,False,0,0.0,0.0,0.0
169,2015-07-29,bekle,,0.0,0.0,46.2,yuksek,False,False,0,0.0,0.0,5.47753768786788
169,2015-07-30,bekle,,0.0,0.0,39.3,yuksek,False,False,0,0.0,0.0,33.09426248446107
169,2015-07-31,bekle,,0.0,0.0,42.9,yuksek,False,False,0,0.0,0.0,13.996911382302642
170,2015-07-04,insana_sor,siparis_ver (61 adet),0.0,0.0,0.0,orta,True,False,0,0.0,0.0,0.0
170,2015-07-06,insana_sor,siparis_ver (179 adet),0.19,22.8,0.0,orta,True,False,0,0.0,48.62499756552279,0.0
170,2015-07-07,bekle,,0.0,0.0,39.7,yuksek,False,False,0,0.0,0.0,51.275107176974416
170,2015-07-08,insana_sor,siparis_ver (184 adet),0.0,0.0,0.0,orta,True,False,0,0.0,0.0,0.0
170,2015-07-09,bekle,,0.0,0.0,40.4,yuksek,False,False,0,0.0,0.0,0.0
170,2015-07-10,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
170,2015-07-11,insana_sor,siparis_ver (284 adet),0.0,0.0,34.9,yuksek,True,False,0,0.0,0.0,0.0
170,2015-07-13,insana_sor,siparis_ver (239 adet),0.0,0.0,0.0,orta,True,False,0,0.0,0.0,0.0
170,2015-07-14,bekle,,0.0,0.0,57.1,yuksek,False,False,0,0.0,0.0,0.0
170,2015-07-15,insana_sor,siparis_ver (193 adet),0.0,0.0,0.0,orta,True,False,0,0.0,0.0,0.0
170,2015-07-16,bekle,,0.0,0.0,48.0,yuksek,False,False,0,0.0,0.0,0.0
170,2015-07-17,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
170,2015-07-18,insana_sor,siparis_ver (179 adet),0.0,0.0,39.4,yuksek,True,False,0,0.0,0.0,0.0
170,2015-07-20,insana_sor,siparis_ver (170 adet),0.0,0.0,0.0,orta,True,False,0,0.0,0.0,0.0
170,2015-07-21,bekle,,0.0,0.0,40.2,yuksek,False,False,0,0.0,0.0,15.040415668860078
170,2015-07-22,insana_sor,siparis_ver (169 adet),0.0,0.0,0.0,orta,True,False,0,0.0,0.0,0.0
170,2015-07-23,bekle,,0.0,0.0,36.2,yuksek,False,False,0,0.0,0.0,0.0
170,2015-07-24,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
170,2015-07-25,insana_sor,siparis_ver (264 adet),0.0,0.0,36.9,yuksek,True,False,0,0.0,0.0,0.0
170,2015-07-27,insana_sor,siparis_ver (252 adet),0.0,0.0,0.0,orta,True,False,0,0.0,0.0,0.0
170,2015-07-28,bekle,,0.0,0.0,55.7,yuksek,False,False,0,0.0,0.0,7.747947875410318
170,2015-07-29,insana_sor,siparis_ver (127 adet),0.0,0.0,0.0,orta,True,False,0,0.0,0.0,0.0
170,2015-07-30,bekle,,0.0,0.0,57.4,yuksek,False,False,0,0.0,0.0,0.0
170,2015-07-31,bekle,,0.0,0.0,32.1,yuksek,False,False,0,0.0,0.0,2.715921949595213
171,2015-07-04,siparis_ver,,0.0,0.0,30.1,yuksek,True,False,357,0.0,0.0,0.0
171,2015-07-06,siparis_ver,,0.0,0.0,0.0,orta,True,False,329,0.0,0.0,0.0
171,2015-07-07,bekle,,0.0,0.0,57.9,yuksek,False,False,0,0.0,0.0,6.370873330161004
171,2015-07-08,siparis_ver,,0.0,0.0,0.0,orta,True,False,309,0.0,0.0,0.0
171,2015-07-09,bekle,,0.0,0.0,55.7,yuksek,False,False,0,0.0,0.0,0.0
171,2015-07-10,bekle,,0.0,0.0,0.0,dusuk,False,False,0,0.0,0.0,0.0
171,2015-07-11,siparis_ver,,0.0,0.0,47.5,yuksek,True,False,520,0.0,0.0,0.0
171,2015-07-13,siparis_ver,,0.0,0.0,0.0,orta,True,False,454,0.0,0.0,0.0
171,2015-07-14,bekle,,0.0,0.0,136.1,yuksek,False,False,0,0.0,0.0,37.29619970731437
171,2015-07-15,siparis_ver,,0.0,0.0,0.0,orta,True,False,338,0.0,0.0,0.0
